TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
02-10-2024,27.8,34,30.5,70,0,8,5,320,1,C
03-10-2024,28.2,33.8,30.3,69,8888,6.8,4,110,1,C
04-10-2024,27.4,34.6,30.4,69,0,2.2,6,360,1,C
05-10-2024,26,32.6,29.6,72,0,5.4,6,350,2,C
06-10-2024,27.2,32.4,29.7,72,8888,7.5,6,320,1,C
07-10-2024,27,35.8,30.5,62,0,5.5,5,140,1,C
08-10-2024,27.4,34.8,30.6,64,0,8,6,320,1,C
09-10-2024,26,33.8,30.2,69,0,6.8,4,300,1,C
10-10-2024,28.2,34.2,30.9,69,0,8,7,320,1,C
11-10-2024,28.2,35.4,31,68,0,7.9,3,70,1,C
12-10-2024,28,34.6,30.6,70,0,8,5,340,1,C
13-10-2024,26,31.4,29.5,77,0,2.6,5,340,1,C
14-10-2024,27.2,32.4,29.6,73,0,0.4,4,340,1,C
15-10-2024,27,33.2,28.9,73,2.2,2.5,3,240,1,C
16-10-2024,26.8,34.6,30,72,0,3,4,330,1,C
17-10-2024,25,34,29.1,62,0,7.3,5,330,1,C
18-10-2024,26.2,33.6,29.4,64,0,8,4,310,1,C
19-10-2024,27.2,33.2,29.9,69,0,8,3,10,1,C
20-10-2024,27,36.4,31.1,60,0,8,7,290,2,C
21-10-2024,25,33.8,30.1,64,0,8,5,300,1,C
22-10-2024,27.4,34.6,30.3,67,0,5.7,5,320,1,C
23-10-2024,28,34.2,30.4,69,0,8,4,160,1,C
24-10-2024,26,33.6,29.4,74,46.6,6.6,3,310,1,C
25-10-2024,25,33.8,28.2,80,5,2.3,4,330,1,C
26-10-2024,25.4,34.2,30.2,68,7.6,5,5,340,1,C
27-10-2024,27.4,34.2,30.1,71,0,8,8,330,2,C
28-10-2024,27.2,34.6,30.2,67,0,8,7,340,1,C
29-10-2024,26,34,30.8,69,0,0.6,4,300,1,C
30-10-2024,28,34.4,30.9,65,0,6.5,5,210,1,C
31-10-2024,27.4,34.6,30.4,70,0,6.5,3,340,1,C
01-11-2024,27.4,35,30.3,68,0,6.3,3,330,1,C
02-11-2024,26,34.6,28.9,79,0,2.6,10,320,2,C
03-11-2024,25.6,32.8,27.7,79,24.5,6.2,5,320,1,C
04-11-2024,25,31.4,27.6,82,18.4,5.1,3,30,1,C
05-11-2024,25.2,33.6,28.6,78,0,2.8,6,320,2,C
06-11-2024,25,33.4,29.3,73,14.5,6,5,100,1,C
07-11-2024,26.8,33.4,29.5,75,0,3.5,4,300,1,C
08-11-2024,26.8,33.8,30,70,0,3.5,4,300,1,C
09-11-2024,27.8,33.6,29.1,76,0,5.7,3,320,1,C
10-11-2024,25,33.2,28.7,77,0,4.9,4,300,1,C
11-11-2024,27.2,33.4,28.6,79,0,3.3,5,330,1,C
12-11-2024,25.4,31.8,28.3,80,5.6,2.8,3,320,1,C
13-11-2024,26.4,34.8,29.6,74,1.2,2.4,5,310,1,C
14-11-2024,26,34.6,30,76,0,4.6,5,320,1,C
15-11-2024,27.2,34.4,30,73,0,5,4,10,1,C
16-11-2024,27.8,32.4,28.6,84,1,3.5,4,320,1,C
17-11-2024,26.2,33.6,29.6,78,7.2,1.2,5,310,1,C
18-11-2024,26,32.8,28.6,83,17.8,3.4,6,320,2,C
19-11-2024,26.8,34,29.2,78,0,5.8,5,320,1,C
20-11-2024,26.2,33.6,29.5,75,8,4.4,4,250,1,C
21-11-2024,26.8,33.2,29.7,75,0,4.2,7,330,1,C
22-11-2024,25,34.4,29.4,74,0,5.6,6,270,2,C
23-11-2024,26.6,34.4,29,77,0,5.5,3,270,1,C
24-11-2024,26.4,35.2,29.6,73,0,2.4,5,310,1,C
25-11-2024,27,34,30.1,72,0,3.8,6,250,2,C
26-11-2024,26,34,28.9,76,0,3.1,5,330,1,C
27-11-2024,27.2,32.6,29,79,1.6,5.5,6,340,1,C
28-11-2024,25.4,33.8,29.4,72,50,2.3,5,240,2,W
29-11-2024,26.4,35,29.8,67,0.6,2,10,260,2,C
30-11-2024,25,35.2,30.4,66,0,0.9,5,230,2,W
01-12-2024,27.6,35.4,30.4,68,0.6,2.5,6,220,3,SW
02-12-2024,26.4,35.2,29.3,72,5,6.8,8,100,3,W
03-12-2024,26,31.4,27.3,79,26,1.4,6,270,2,C
04-12-2024,25,30,27.1,83,4,0.5,5,250,2,W
05-12-2024,25,32.2,27.7,82,10.4,0,5,260,1,C
06-12-2024,25.2,29.6,27.1,86,48.2,1.5,3,200,0,C
07-12-2024,25.4,31.6,27.7,87,8888,0.2,3,330,0,C
08-12-2024,25,32,28.2,82,30.4,1.4,5,320,1,C
09-12-2024,26,32,27.5,85,0,1.5,3,30,0,C
10-12-2024,25.4,31.8,27.7,82,26,0,6,260,3,W
11-12-2024,26.4,33.8,29.7,71,0.7,0.3,5,320,1,C
12-12-2024,25,34.4,29.7,69,1,2.4,6,250,2,W
13-12-2024,27.2,32.4,30.1,68,0,4,4,320,1,C
14-12-2024,27,32.2,28.4,75,0,3.1,7,220,2,W
15-12-2024,27.2,32.8,28.3,78,0,0.2,3,300,1,C
16-12-2024,25.2,31,28.4,79,18.5,0.3,4,220,1,C
17-12-2024,25.4,32.2,28.3,82,6.5,0.5,3,180,1,C
18-12-2024,25.4,33.4,29.1,72,8888,2,4,300,2,W
19-12-2024,26,32,28.1,82,1.2,4.2,5,220,1,C
20-12-2024,25,32,28.1,82,56,1.9,3,230,1,C
21-12-2024,25.6,31.4,28.1,81,10.2,2.6,6,270,2,C
22-12-2024,25.6,30.6,27.8,87,19,1.6,4,330,1,C
23-12-2024,26,30,26.9,93,43.8,2.5,4,300,1,C
24-12-2024,24.4,31.4,28,79,17,0,3,330,1,C
25-12-2024,25.4,31.4,27.9,86,3.4,0.6,3,280,1,C
26-12-2024,26,33.6,29.4,74,8.2,0,6,240,1,C
27-12-2024,25.2,32.4,29.2,78,0,1.2,5,280,2,C
28-12-2024,27.2,34.2,30,70,0,3.8,4,300,2,C
29-12-2024,27.8,33,29.7,73,0,3,3,270,1,C
30-12-2024,24.8,32.4,28.4,76,1,1.8,6,240,2,SW
31-12-2024,25.2,32.4,28.4,76,1.6,2.4,5,270,2,W
01-01-2025,26.4,32.4,29.1,75,0,5.6,5,290,2,W
02-01-2025,27,33,29.2,75,0,2.5,7,300,1,C
03-01-2025,25,32,28.5,76,0,6.9,13,31,2,C
04-01-2025,26.6,34.6,30.1,65,0,2.4,4,260,1,C
05-01-2025,26,34.2,28.7,78,0,2.1,4,250,1,C
06-01-2025,25.2,33.4,28.6,77,18.4,3.4,5,300,1,C
07-01-2025,26,33.4,29.3,75,0,5.5,5,310,2,C
08-01-2025,25.2,32.4,28.1,83,9,1.7,5,320,1,C
09-01-2025,24.2,30.4,26.5,88,71,3.9,3,250,1,C
10-01-2025,24.8,32.2,28.6,78,6.5,0.2,6,280,1,C
11-01-2025,24.8,31.6,27.9,83,23.2,1.6,4,260,1,C
12-01-2025,25,33.2,28.9,73,2,3.7,4,250,1,C
13-01-2025,26.8,31,28.5,79,0,3,4,280,2,W
14-01-2025,26.6,30,26.9,88,29.2,1.8,5,320,1,C
15-01-2025,24.2,33,28.3,79,18,0.3,5,300,2,SW
16-01-2025,24,31.2,29.1,75,0,4.1,4,220,2,W
17-01-2025,27,32,28.8,79,0,2.5,4,280,1,C
18-01-2025,24,32,27,86,38.5,4.2,3,260,1,C
19-01-2025,24.6,32,29.3,75,6.4,1.5,5,310,2,W
20-01-2025,24.4,31,25.7,92,29.2,5.8,3,270,1,C
21-01-2025,24,30.4,26.8,87,60,0.3,4,290,1,C
22-01-2025,24.6,31.4,27.4,82,22.1,0.2,3,280,1,C
23-01-2025,25,31.8,28.2,78,0,1.2,3,280,1,C
24-01-2025,25,31.2,28.1,81,0,1.1,3,250,1,C
25-01-2025,25.6,32,27.3,83,2,2,4,280,1,C
26-01-2025,26,32.8,28.4,80,0,1.2,4,230,1,C
27-01-2025,25,30.6,28,77,0.5,3.8,3,230,1,C
28-01-2025,26.4,28.4,27.2,86,0,0,3,310,1,C
29-01-2025,23.8,29.8,26.9,85,184.8,0,6,260,2,W
30-01-2025,24.2,30.2,27.5,80,8.3,0,5,290,2,C
31-01-2025,24.4,31.4,27.6,84,9.5,4.7,6,260,2,W
01-02-2025,25.4,31,28.4,78,1,2.2,3,280,1,W
02-02-2025,25,30.4,28.5,82,1.3,1,5,330,2,NW
03-02-2025,27.4,30.4,28.8,79,0,1.6,3,30,1,C
04-02-2025,26.8,31.6,28.2,83,0,0,6,230,1,C
05-02-2025,25,31.4,28.1,78,1,0,6,270,2,W
06-02-2025,26.2,31.2,28.5,77,13.8,6.5,5,300,2,C
07-02-2025,25,31.4,28.1,82,8.4,2,4,320,1,C
08-02-2025,23.6,31.8,26.9,84,75.3,4.6,3,250,1,C
09-02-2025,25,30.4,28.2,79,0.3,1.8,5,280,1,C
10-02-2025,26.2,31,27.9,80,1.7,4.8,3,280,1,C
11-02-2025,25,31.4,28.2,82,1.1,2.6,4,300,1,C
12-02-2025,26.2,33.4,28.7,81,0.8,3.4,4,320,1,C
13-02-2025,26.2,35.6,30.4,70,0,6.4,4,280,1,C
14-02-2025,25.2,33.4,29.2,76,0,7.4,7,250,2,SW
15-02-2025,27,30.4,28.6,79,8888,3.7,5,280,1,C
16-02-2025,27,32.6,28.8,78,1.6,6.1,4,220,1,C
17-02-2025,25,32,26.6,89,0.6,2.3,2,230,1,C
18-02-2025,24.8,32,27,86,27.9,0.2,5,270,1,C
19-02-2025,25.2,31,27.4,85,5,0.5,3,240,1,C
20-02-2025,24,31.6,27.2,83,18.6,3.8,6,290,1,C
21-02-2025,24.2,31.4,28.5,79,0,6.7,5,290,2,C
22-02-2025,26.6,30,27.6,85,2,1.6,3,340,1,C
23-02-2025,24,29.4,27.1,85,5.5,0.2,3,310,1,C
24-02-2025,24.2,31.2,27.3,87,87.7,0.4,4,270,1,C
25-02-2025,25.2,32,28,80,0.2,3.5,4,340,1,C
26-02-2025,25,30,27.6,82,0,2.4,2,300,1,C
27-02-2025,26,31.4,28.2,81,0,0.6,4,230,1,C
28-02-2025,25.4,32.6,28.5,80,8.4,6.2,4,300,1,C
01-03-2025,25,32,28.6,79,2,5.3,3,340,1,C
02-03-2025,26.4,32,28.9,81,0,8,5,300,2,C
03-03-2025,25.8,32.6,28.5,81,0,4.4,3,50,1,C
04-03-2025,24.2,30.6,27.5,83,40.5,0,3,300,1,C
05-03-2025,25.4,33.4,28.9,78,8888,0,3,320,1,C
06-03-2025,26.2,34,29.6,76,0,2.4,5,300,1,C
07-03-2025,24.2,33.2,29.3,72,8888,0.4,4,250,1,C
08-03-2025,26.4,32.4,28.4,78,8888,0,5,310,2,C
09-03-2025,26,32.8,28.7,78,8888,0,4,290,1,C
10-03-2025,25,31.2,28.5,78,0,0,3,100,1,C
11-03-2025,26.4,32.2,28.8,78,0,1.2,5,290,1,C
12-03-2025,26.6,33.6,29.6,74,0,3.2,4,300,1,C
13-03-2025,25,32.4,29.4,76,0,3.7,5,280,1,C
14-03-2025,26.6,34.6,29,73,0,2.5,5,300,2,W
15-03-2025,26,32.6,28.6,74,1.3,6,5,240,1,C
16-03-2025,24,33.6,29.3,72,0.6,2,5,250,2,C
17-03-2025,27,31.2,28.5,80,0,4.2,5,310,1,C
18-03-2025,24.4,31.6,28.1,80,23.1,2.2,4,300,1,C
19-03-2025,24.2,33.4,28.5,78,1.3,1.4,4,290,2,W
20-03-2025,25,33.4,28.4,79,6,1.8,4,260,2,W
21-03-2025,26.4,33,29.4,72,1.4,4,5,330,2,NW
22-03-2025,25,32.6,28.5,83,0,6.9,4,280,1,C
23-03-2025,26.4,32,28.7,82,20.3,1.7,5,300,2,C
24-03-2025,26.8,31.6,28.6,81,1.2,4.2,3,270,1,C
25-03-2025,25,30.6,28.8,81,0,2,4,280,1,C
26-03-2025,27,31.2,28.6,85,1,1.4,3,310,1,C
27-03-2025,26.8,32.6,28.2,84,0,0,3,250,1,C
28-03-2025,25,30.8,28.2,82,5.4,3,4,210,2,W
29-03-2025,25.6,33,28.8,74,0.3,1.5,6,240,3,SW
30-03-2025,25.6,34.6,30.2,74,8888,4.2,5,260,2,C
31-03-2025,25,33.8,29.3,74,0,6,4,290,1,C
01-04-2025,26.4,28.6,26.9,86,1,5.5,4,280,1,C
02-04-2025,26,33.2,28.3,80,5.8,0.5,4,280,1,C
03-04-2025,25,32,28.5,81,8.2,2,4,310,1,C
04-04-2025,25.8,32,28.4,82,5.9,5,4,300,1,C
05-04-2025,26,32.4,28.8,80,8888,5,3,280,1,C
06-04-2025,25,32.4,27.8,83,0,3.8,6,320,1,C
07-04-2025,25.2,32.4,28.5,80,43,5.4,4,300,1,C
08-04-2025,25.6,33.2,29,76,0,6.6,5,290,1,C
09-04-2025,25,32.6,29.5,75,0,8,4,30,1,C
10-04-2025,27.4,32.6,29.3,79,0,4.5,4,270,1,C
11-04-2025,26.4,33.6,28.9,78,0,5.4,4,300,1,C
12-04-2025,25,31,28.7,79,0,5.4,6,280,1,C
13-04-2025,26,31.6,27.9,84,11.1,2.4,4,320,2,C
14-04-2025,25,34.6,29.7,74,8.9,1,3,250,1,C
15-04-2025,25,31.8,29,76,0,6.8,3,271,1,C
16-04-2025,25.8,32.4,28.4,82,2.5,0,5,290,1,C
17-04-2025,25.4,30,27.3,86,25.5,5.7,3,300,0,C
18-04-2025,25,33.4,28.8,83,0,0,6,220,1,C
19-04-2025,26.6,33.6,29.3,78,2.8,1.6,5,300,1,C
20-04-2025,25.4,34.6,29.2,75,2.1,4,3,310,1,C
21-04-2025,25,32.6,28.9,76,0,1.8,5,250,1,C
22-04-2025,26.4,32.4,28.2,78,7.5,0,3,300,0,C
23-04-2025,26,34.6,29.1,74,9.5,0.6,7,290,2,C
24-04-2025,24.2,33.8,29.7,72,0,0.8,6,310,2,C
25-04-2025,27,32.4,29.3,76,0,6.7,4,310,1,C
26-04-2025,27,33.4,29.4,78,8888,3,2,320,1,C
27-04-2025,24,32.4,28.5,81,25,1,4,310,1,C
28-04-2025,26.2,32.4,29.2,75,0,7,4,300,1,C
29-04-2025,27.2,33.6,29.7,73,0,6.2,4,330,1,C
30-04-2025,24.8,33.8,29.8,71,0,6.2,3,220,1,C
01-05-2025,27,32.6,29.4,75,0,5.3,5,300,1,C
02-05-2025,27,33.6,30,76,8888,6.7,4,290,1,C
03-05-2025,25,33.2,28.4,82,3,5.3,3,300,1,C
04-05-2025,26.2,33,28.7,79,42.2,6.5,4,50,1,C
05-05-2025,26.4,34.8,30.2,74,0,2.3,3,350,1,C
06-05-2025,25,34,29.3,76,0,7,3,110,1,C
07-05-2025,26.4,33.2,28.8,80,3,6.7,4,310,1,C
08-05-2025,26.8,33.6,29.4,80,3.7,6.6,5,280,2,C
09-05-2025,25,33.4,30.2,72,0,7,4,250,2,W
10-05-2025,27.2,33.8,29.7,78,0,3.3,5,300,1,C
11-05-2025,26.8,34.6,28.8,81,0.8,5.2,3,20,1,C
12-05-2025,25,32.8,29.2,76,27,5.2,4,290,1,C
13-05-2025,26,33,28.9,76,0,0.6,4,300,1,C
14-05-2025,24.8,33.8,29.1,78,55.2,4,4,320,1,C
15-05-2025,25,33.4,29.6,75,0,5.2,4,330,1,C
16-05-2025,26.4,32.4,28.6,83,37.2,6.3,4,290,1,C
17-05-2025,26,34,28.4,83,2.1,4.2,2,70,1,C
18-05-2025,25,33.2,29,79,5.7,4.3,3,300,2,SE
19-05-2025,25.6,32.6,28.8,78,1,5.5,3,290,1,C
20-05-2025,26.2,33.6,29.3,75,0,2.7,4,260,1,C
21-05-2025,26,31.6,28.1,84,0,3.2,3,120,1,C
22-05-2025,25.8,30.6,28,87,40.4,1,5,310,1,C
23-05-2025,25.8,30,26.8,90,4.9,2.1,4,340,1,C
24-05-2025,25,32.4,28.2,81,7.5,0,4,290,1,C
25-05-2025,25.4,29.6,26.9,89,0.5,5.5,4,20,1,C
26-05-2025,25.4,30,27.4,87,33,0,3,290,1,C
27-05-2025,25,33.6,29.7,71,21.3,0,3,280,1,C
28-05-2025,26.8,33.8,29.8,76,0,6.8,3,280,1,C
29-05-2025,27,34.6,30.4,76,0,5.8,4,290,1,C
30-05-2025,24.8,32,28.5,82,20,5.7,4,270,1,C
31-05-2025,26,33.4,29.5,80,0,5.4,5,270,1,C
01-06-2025,25.8,32,28.3,75,1.6,6.3,3,90,1,C
02-06-2025,24.8,33.2,29.4,76,0,0.2,3,290,1,C
03-06-2025,27,33.2,29.5,76,0,4.2,3,290,0,C
04-06-2025,27.2,34,30.2,74,0,7,4,280,1,C
05-06-2025,25,33.4,29.8,73,0,3.7,4,320,1,C
06-06-2025,27.2,32.6,29.3,74,0,4.2,4,310,1,C
07-06-2025,27.4,33,28.6,82,8888,2,5,300,1,C
08-06-2025,24,32.4,28.9,76,16.5,4,3,280,1,C
09-06-2025,26.4,32.8,29,78,0,3.8,4,300,1,C
10-06-2025,26.2,32.6,29.1,81,27.3,2.6,4,260,1,C
11-06-2025,25,32.8,28.4,79,30.5,2.8,3,100,2,E
12-06-2025,26,33.4,29.2,74,0,2.7,4,110,1,C
13-06-2025,26.8,34.6,30,71,0,2.8,4,100,1,C
14-06-2025,25,33.4,27.9,80,0,2.9,3,160,1,C
15-06-2025,26,33.2,29.2,76,10.6,1,3,60,1,C
16-06-2025,27,33.4,29.9,76,8888,2.5,5,90,2,E
17-06-2025,27.2,33.4,29.6,76,0,3.7,4,240,1,C
18-06-2025,24.8,29,26.5,87,41.5,3.4,5,240,1,C
19-06-2025,25.6,28.8,26.6,81,2,0.2,3,50,1,C
20-06-2025,25.6,32.4,28.2,74,8888,0,2,121,0,C
21-06-2025,24.9,31.8,27.4,83,10.9,7.6,2,340,1,C
22-06-2025,25.2,32.4,28.9,76,8888,1,5,120,2,E
23-06-2025,26.2,32.8,28.7,76,8888,5.6,3,80,1,C
24-06-2025,26.2,31,28.1,80,0.4,3.4,3,290,1,C
25-06-2025,26.2,32.6,28.4,75,0,0.9,4,300,1,C
26-06-2025,26.2,32.4,28.8,73,0,3.6,2,250,0,C
27-06-2025,26.2,32.2,29.1,77,0,6.4,3,300,1,C
28-06-2025,27.6,31.6,28.4,77,0,0.5,3,100,1,C
29-06-2025,24.6,27.4,25.8,90,5.7,0.5,3,160,1,C
30-06-2025,25,32,28.1,79,2.1,0.4,3,81,1,C
01-07-2025,24.8,33,28.7,78,17.9,0,3,220,1,C
02-07-2025,25.2,33.2,28.2,78,0,0,4,130,1,C
03-07-2025,24.8,31.6,28.2,79,13,0,3,90,0,C
04-07-2025,25.2,33,28.7,74,0,0,3,290,0,C
05-07-2025,27,32.4,29.3,74,0,7.6,4,260,1,C
06-07-2025,24.2,32,26.7,83,35.2,6.6,3,120,1,C
07-07-2025,24,32.2,28.1,78,26.4,6.2,4,290,1,C
08-07-2025,24,32.5,28.2,77,72.7,5.6,3,100,1,C
09-07-2025,24.8,31.8,28.4,80,0,5.5,3,300,0,C
10-07-2025,26.2,32,28.5,70,2.2,0.8,3,280,1,C
11-07-2025,26.5,32.2,29,64,0,7,2,100,1,C
12-07-2025,26,32.8,28.9,69,0,1.9,4,70,1,C
13-07-2025,26.4,32.6,28.7,72,0,7,3,80,1,C
14-07-2025,25.8,31.4,28.1,80,5.4,3.1,2,310,0,C
15-07-2025,26,33.2,29,79,0,0,4,240,1,C
16-07-2025,27,33,29.2,75,0,4,3,290,1,C
17-07-2025,25.2,32.4,28.3,80,80,6,3,250,1,C
18-07-2025,25.7,32,28.6,79,1.4,4.5,4,340,1,C
19-07-2025,25,32.4,28.2,74,0.2,5.2,3,290,1,C
20-07-2025,25.2,32,28.4,70,0,6.7,4,290,1,C
21-07-2025,26.4,33.5,28.7,71,0,5.8,3,30,1,C
22-07-2025,25.8,33.6,28.5,69,0,6.3,3,130,1,C
23-07-2025,26.2,33.4,29.6,63,0,7,4,330,0,C
24-07-2025,26.2,34.2,29.5,65,0,7,4,290,1,E
25-07-2025,27.6,33.8,29.9,69,0,6.3,3,140,1,E
26-07-2025,27.2,34.2,29.9,70,0,5.1,4,100,1,C
27-07-2025,27.2,33.4,29.7,76,0,7,3,50,1,C
28-07-2025,27.4,33.8,29,76,0,7.2,2,280,1,C
29-07-2025,25.8,34,29.3,72,47,4.5,3,70,0,C
30-07-2025,26.5,33.6,29.6,73,0,6.2,5,120,1,E
31-07-2025,26.2,34,29.1,71,0,6.8,6,60,2,E
01-08-2025,26.4,34.2,29.2,72,0,7,2,90,1,E
02-08-2025,25.4,33.4,29.3,69,0,6.9,3,100,1,C
03-08-2025,26.2,33.2,29.4,75,0,7,3,120,1,C
04-08-2025,27,33,28.6,73,0,5.9,3,290,1,C
05-08-2025,25.8,33.4,28.9,76,0.4,6,4,280,1,C
06-08-2025,25.4,33.3,28.9,75,4,6.1,4,360,1,C
07-08-2025,26.2,33,29.3,75,0,6.8,3,300,1,C
08-08-2025,26.2,32,28.5,80,3.6,5.7,3,120,1,C
09-08-2025,26.6,33.6,29.4,74,0,4.1,2,250,0,C
10-08-2025,26,33.4,28.6,75,0,6.7,4,330,1,C
11-08-2025,25.6,31.6,27.7,84,34.5,6.4,6,300,1,C
12-08-2025,25.6,29.4,25.9,91,29.1,4,4,160,0,C
13-08-2025,24,32.4,27.4,80,60.8,0.4,3,130,0,C
14-08-2025,24.6,32.4,28.6,69,8888,6.8,4,100,1,C
15-08-2025,24.8,32.2,28.2,63,1.2,4.2,5,290,1,C
16-08-2025,24.8,32.8,28.3,72,0,7.3,4,180,2,E
17-08-2025,25.2,32.8,29.1,71,0,6.8,5,20,3,E
18-08-2025,26.6,32.6,28.9,69,0,7.3,5,100,2,C
19-08-2025,25,30.2,27,83,7.7,3,2,130,0,C
20-08-2025,25.6,31.4,27.4,79,4.4,0.2,3,40,1,C
21-08-2025,24.8,31.8,27.8,81,2.6,1.4,4,310,2,C
22-08-2025,25.8,32,28.4,77,0,3.8,3,260,1,C
23-08-2025,26.2,33.6,29.1,77,0,6.8,3,290,1,C
24-08-2025,26.8,32.6,29.1,75,0,7.1,4,280,1,C
25-08-2025,26.8,31.4,27.9,77,0,7.1,2,290,0,C
26-08-2025,25,33.4,28.7,75,10.4,2.4,3,10,1,C
27-08-2025,25.2,35.2,29.3,63,0,7.4,4,290,1,C
28-08-2025,25.4,32.4,28.8,68,2,7.7,5,320,1,C
29-08-2025,24,33.4,28,77,57.4,3.6,3,120,1,C
30-08-2025,25.2,33.8,28.3,74,0.2,8,3,280,1,C
31-08-2025,26,33.2,28.7,76,0,3.9,3,110,1,C